ccp1,0,0
member 1,0,0
member 10,26.72876541,36.03141798
member 11,0,0
member 12,0,0
member 13,113.3011767,28.425978
member 14,23.3307023,188.7779149
member 15,160.6802954,87.75475623
member 16,0,0
member 17,0,0
member 18,32.26014589,27.53985787
member 19,26.72876541,38.97380366
member 2,0,0
member 20,34.21816311,38.97380366
member 3,160.6802954,87.75475623
member 4,160.6802954,87.75475623
member 5,42.1322297,28.19081797
member 6,0,0
member 7,0,0
member 8,32.26014589,38.97380366
member 9,26.72876541,36.03141798