ccp1,0,0,0,0.10579647,0,0,0,0,0,0
ccp2,0,0,0,0.133498496,0,0,0,0,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,0,0,0.170626645,0,0,0,0,0,0
member 10,0,0,0,0,0,0,0,0,0,0
member 11,0,0,0,0.187359001,0,0,0,0,0,0
member 12,0,0,0,0.246198281,0,0,0,0,0,0
member 13,0,0,0,0.246198281,0,0,0,0,0,0
member 14,0,0,0,0.219767257,0,0,0,0,0,0
member 15,0,0,0,0.275641718,0,0,0,0,0,0
member 16,0,0,0,0,0,0,0,0,0,0
member 17,0,0,0,0,0,0,0,0,0,0
member 18,0,0,0,0.162669806,0,0,0,0,0,0
member 19,0,0,0,0.493467407,0,0,0,0,0,0
member 2,0,0,0,0.249920359,0,0,0,0,0,0
member 20,0,0,0,0.286229577,0,0,0,0,0,0
member 3,0,0,0,0.190191533,0,0,0,0,0,0
member 4,0,0,0,0.190191533,0,0,0,0,0,0
member 5,0,0,0,0.223089745,0,0,0,0,0,0
member 6,0,0,0,0.3476467,0,0,0,0,0,0
member 7,0,0,0,0,0,0,0,0,0,0
member 8,0,0,0,0,0,0,0,0,0,0
member 9,0,0,0,0.165129082,0,0,0,0,0,0